Playlist ID,Genre,Track ID,Track Position,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Date Sourced
37i9dQZF1DX7MTlMMRl0MD,Latin,3Oj3qH6dkQJ9KmLKzOQw3O,22,Como Mirarte,2020-06-26T18:46:07Z,47,205872,79,Bachata Hits,album,|Manny Rod,1/26/2020,5,1,4,0.301,0.78,0.552,0,0.134,-10.63,0.0341,0.933,128.036,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,2swZ0X1njeU32SNJeBKIfW,23,Inmortal,2020-06-26T18:46:07Z,71,256440,79,Utopia,album,|Aventura,4/5/2019,0,0,4,0.294,0.903,0.656,2.26E-06,0.108,-3.953,0.0528,0.868,122.057,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6FwEmbPo3d3USlMzuulT69,24,Propuesta Indecente,2020-06-26T18:46:07Z,11,235226,1,Propuesta Indecente,single,|Romeo Santos,8/5/2013,8,1,4,0.613,0.756,0.581,0,0.197,-6.673,0.0323,0.96,133.99,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,0M9Qr6K4wfoGUDBDgSzXgf,25,Quiéreme,2020-06-26T18:46:07Z,48,241874,79,Quiéreme,single,|Toby Love,7/12/2019,11,0,4,0.3,0.697,0.503,0.000106,0.118,-9.147,0.0429,0.951,145.092,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,0muI8DpTEpLqqibPm3sKYf,26,Te Extraño - Bachata Version,2020-06-26T18:46:07Z,67,212973,31,Xtreme,album,|Xtreme,1/1/2005,1,0,4,0.417,0.817,0.658,2.74E-05,0.128,-5.497,0.0293,0.697,133.034,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3iGjLTDqokSuf6yYI83wzi,27,Me Emborrachare - Bachata Radio Edit,2020-06-26T18:46:07Z,63,239372,79,Colores (Bachata Is Taking Over!),album,|Grupo Extra,4/28/2017,1,0,4,0.0878,0.918,0.664,0.00026,0.0729,-4.767,0.0502,0.827,129.998,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,0wDEs6WvqDHq4XJZC0dHhO,28,Hoja En Blanco,2020-06-26T18:46:07Z,63,307200,79,Hoja En Blanco,album,|Monchy & Alexandra|Alexandra,2/5/2007,5,1,4,0.258,0.898,0.689,0.00161,0.0729,-4.777,0.037,0.942,129.893,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4OpFR4sz9kxF983pKdnx1k,29,Infiel,2020-06-26T18:46:07Z,52,265426,79,Géminis,album,|Karlos Rosé,5/4/2015,0,1,4,0.462,0.864,0.694,0,0.0834,-4.985,0.039,0.751,121.997,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1Dn8Kkt9ZPOmULlsAfN7Kc,30,Señorita Por Favor,2020-06-26T18:46:07Z,53,222019,79,ALTER EGO,album,|Prince Royce,2/7/2020,2,0,4,0.245,0.705,0.713,0.000537,0.275,-8.864,0.038,0.818,140.016,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4AX0mPH9LnPtRPU7qYqTHW,31,Me Voy (feat. Romeo Santos),2020-06-26T18:46:07Z,0,241766,0,Mitad Mitad,album,"|Héctor Acosta ""El Torito""|Romeo Santos",4/15/2008,9,0,4,0.202,0.745,0.716,0,0.059,-8.221,0.0411,0.817,132.932,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7hLYOkbsngrNAcIXbXfsQu,32,El Perdedor,2020-06-26T18:46:07Z,51,215213,77,Todavía Me Amas: Lo Mejor de Aventura,album,|Aventura,2/5/2016,9,0,4,0.323,0.768,0.755,0,0.208,-4.331,0.0422,0.834,132.002,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6Y9P646HsmJtZEE2zmgHeF,33,Los Últimos,2020-06-26T18:46:07Z,60,282853,79,Utopia,album,|Romeo Santos|Luis Vargas,4/5/2019,5,1,4,0.661,0.702,0.627,0.000389,0.0694,-9.007,0.044,0.667,132.033,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4dz2XW41AQTMn0bFKzaqsr,34,Tengo un Amor,2020-06-26T18:46:07Z,44,258866,79,Toby Love,album,|Toby Love,2006,0,1,4,0.647,0.742,0.807,5.66E-06,0.133,-4.539,0.0295,0.966,130.104,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7oJ5gMtXIjVyx9plzoFkHU,35,Donde Estará,2020-06-26T18:46:07Z,54,299146,79,Corazón Bonito,album,|Antony Santos,1/12/1993,9,0,4,0.303,0.887,0.49,1.08E-05,0.156,-14.638,0.0669,0.964,130.006,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,61LvtpZIualXhxhu8xkC2m,36,Me sobran las palabras,2020-06-26T18:46:07Z,0,269053,0,Quedate conmigo,album,|Zacarias Ferreira,12/20/2011,0,1,4,0.318,0.789,0.713,0,0.159,-4.964,0.0304,0.902,126.996,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1ePEbbeWx3scydfir7HBcq,37,Dos Locos,2020-06-26T18:46:07Z,61,246746,78,Exitos Y Mas,album,|Monchy & Alexandra,11/14/2006,5,1,4,0.616,0.719,0.766,0,0.076,-6.163,0.0291,0.646,129.929,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1ehvUn5ei1Ef4XiK7Q32rs,38,"Quizas Si, Quizas No - Bachata Remix",2020-06-26T18:46:07Z,52,272680,2,Bacha - Rengue: Lo Mejor De Los Toros Band,album,|Los Toros Band,1/1/2005,11,1,4,0.24,0.761,0.723,0,0.0888,-5.618,0.0408,0.502,112.013,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4yh78gqOtEZftAGtLyeLOk,39,Pull Up (feat. DaniLeigh),2020-06-26T18:46:07Z,55,212636,79,ALTER EGO,album,|Prince Royce|DaniLeigh,2/7/2020,1,0,4,0.433,0.891,0.759,0.000242,0.107,-2.66,0.0293,0.837,127.965,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6wwRmRSc9OP9RdovSj7CZi,40,La Misma Mentira,2020-06-26T18:46:07Z,46,228089,79,This Is My Time,album,|Mr. Don,12/23/2016,8,1,4,0.448,0.787,0.492,0,0.0957,-8.481,0.0439,0.922,125.024,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,0HDHY6RSHHG2ZTE0cMT4GJ,41,Los Infieles,2020-06-26T18:46:07Z,70,257186,79,K.O.B. Live,album,|Aventura,12/19/2006,0,0,4,0.574,0.802,0.725,0,0.0821,-5.965,0.0676,0.598,128.04,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1dZe54pxTPI1XsISVTR6ns,42,Debate De 4,2020-06-26T18:46:07Z,64,279346,79,Fórmula Vol. 1 (Deluxe Edition),album,|Romeo Santos|Anthony Santos|Luis Vargas|Raulin Rodriguez,8/27/2012,10,0,4,0.0956,0.907,0.691,4.91E-05,0.0708,-5.925,0.0388,0.915,132.161,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6pMaJqcSPcB2JQNj23wJLN,43,Celos,2020-06-26T18:46:07Z,0,203507,0,Celos,single,|Ralphy Dreamz,3/14/2017,0,1,4,0.334,0.73,0.808,0.000975,0.0973,-3.843,0.0275,0.82,125.019,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1w2cCY4iJ50Pm9qtwt310x,44,Dile,2020-06-26T18:46:07Z,0,196640,0,Dile,single,|Kewin Cosmos,2014,6,1,4,0.16,0.826,0.855,3.08E-06,0.165,-4.55,0.0511,0.862,120.001,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4EzRYdHmOmUB7KXz1Dq8Ny,45,"Me Puedo Matar (feat. Hector ""El Torito"" Acosta)",2020-06-26T18:46:07Z,42,262321,79,"Me Puedo Matar (feat. Hector ""El Torito"" Acosta)",single,"|Bachata Heightz|Héctor Acosta ""El Torito""",11/25/2016,3,0,4,0.452,0.81,0.715,0,0.118,-6.204,0.0394,0.952,129.917,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3QeU2rcc5buv0B9VA0gRKH,46,Llorar Lloviendo,2020-06-26T18:46:07Z,51,225386,79,Love Is Back,album,|Toby Love,7/21/2008,8,1,4,0.541,0.791,0.766,2.51E-05,0.106,-4.222,0.0328,0.942,127.996,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,61syCDsbd59CNRb9bEN32U,47,Ay Amiga,2020-06-26T18:46:07Z,37,209213,79,Ay Amiga,single,|Yunel,11/10/2014,0,0,4,0.474,0.769,0.782,0,0.0658,-4.447,0.036,0.743,130.008,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,5HXMo0UmeCdK9c8uDm9KKz,48,Dec. 21,2020-06-26T18:46:07Z,58,211831,79,Dec. 21,single,|Prince Royce,12/21/2019,0,0,4,0.599,0.773,0.598,0.00715,0.123,-7.355,0.0414,0.862,140.926,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6PqaUk1aS7KXHXBr8iELKb,49,No Es una Novela,2020-06-26T18:46:07Z,45,220546,78,Exitos Y Mas,album,|Monchy & Alexandra,11/14/2006,5,0,4,0.137,0.811,0.562,0,0.0623,-10.183,0.0368,0.965,129.039,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4iTtqoImVortyy7MHw51Cv,50,Enséñame a Olvidar,2020-06-26T18:46:07Z,51,348826,77,Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition),album,|Aventura,2/5/2016,10,0,4,0.592,0.739,0.701,0,0.116,-5.542,0.0516,0.633,128.022,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1iLv1ieT9BZ3qsti9yTCnG,51,Odio (feat. Drake),2020-06-26T18:46:07Z,70,225000,79,"Fórmula, Vol. 2 (Deluxe Edition)",album,|Romeo Santos|Drake,2/25/2014,1,1,4,0.0664,0.794,0.746,0,0.0981,-5.162,0.0343,0.927,129.017,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1dazXPzmgBB7sNxodglb1l,52,No Tengo Suerte En El Amor,2020-06-26T18:46:07Z,48,240720,79,Éxitos De Yoskar Sarante,album,|Yoskar Sarante,2006,0,0,4,0.219,0.77,0.655,1.18E-05,0.136,-8.802,0.0417,0.791,129.97,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,5vY9L2lWnaCXwecxaUigps,53,Cuídame - Deluxe,2020-06-26T18:46:07Z,39,205475,79,Henry the Third (Deluxe),album,|Henry Santos,4/8/2016,2,0,4,0.403,0.852,0.702,2.97E-06,0.109,-5.963,0.0393,0.888,130.008,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,5ak2OdhjNeZrksibKWG19G,54,Dime Porque,2020-06-26T18:46:07Z,43,216186,79,Dime Porque,single,|Bachata Heightz,11/25/2016,10,0,4,0.0756,0.839,0.643,0.000143,0.305,-5.252,0.0336,0.735,129.104,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,42jedyDXAZydzL3OrslfUp,55,Tu Veneno,2020-06-26T18:46:07Z,43,220986,1,Con El Corazón Abierto,album,"|Héctor Acosta ""El Torito""",1/1/2012,8,1,4,0.774,0.644,0.636,3.91E-05,0.0665,-9.215,0.0423,0.703,145.042,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1sRLHqXAohDI070tWU6QIS,56,Que Cosas Tiene El Amor (feat. Prince Royce),2020-06-26T18:46:07Z,45,259053,79,Que Cosas Tiene El Amor (feat. Prince Royce),single,|Anthony Santos|Prince Royce,3/24/2015,4,0,4,0.329,0.842,0.686,0,0.169,-3.953,0.0372,0.804,130.037,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7CLP5aEc8SAYdhBqy2Zwjr,57,No Dejo De Amarte,2020-06-26T18:46:07Z,41,250946,79,No Dejo De Amarte,single,|Karlos Rosé,12/2/2016,1,1,4,0.315,0.662,0.461,1.12E-06,0.0445,-7.36,0.0495,0.912,142.551,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4NfwBgmzmzx8WpyIy9C6p7,58,Que Vuelva,2020-06-26T18:46:07Z,49,391466,79,Medicina De Amor,album,|Raulin Rodriguez,10/25/2005,8,1,4,0.42,0.724,0.793,0,0.142,-3.306,0.0281,0.861,123.012,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,2MioxSroS0g1mi24LLfcnq,59,Por un Segundo,2020-06-26T18:46:07Z,67,255026,78,The Last,album,|Aventura,6/9/2009,4,0,4,0.207,0.759,0.639,0,0.23,-8.085,0.0511,0.682,128.01,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4SqiBk88oTJpVOzQYly9Zi,60,Mi Santa,2020-06-26T18:46:07Z,0,231226,0,Fórmula Vol. 1,album,|Romeo Santos|Tomatito,11/8/2011,0,0,4,0.77,0.878,0.555,0,0.0663,-7.301,0.0343,0.928,132.936,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4pJDYk0CnZoydOy6qzqxJW,61,Cuanto Duele,2020-06-26T18:46:07Z,44,214266,1,La Introducción...Continued,album,|Carlos y Alejandra,1/1/2010,1,0,4,0.47,0.835,0.678,0,0.131,-4.416,0.0301,0.913,129.922,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3vAPw05pWZ3uPI1SbqG1vv,62,Te Amo y Te Amaré,2020-06-26T18:46:07Z,40,233610,79,Te Amo y Te Amaré,single,|Ivan Costa,9/30/2016,0,1,4,0.226,0.774,0.792,0,0.357,-5.818,0.0328,0.859,134.997,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1PL6AwnzEDWjKErmFgDgoT,63,Contra el Mundo,2020-06-26T18:46:07Z,34,215080,79,Contra el Mundo,single,|Bachata Heightz,11/25/2016,8,0,4,0.0855,0.832,0.802,0.000345,0.178,-5.023,0.0336,0.842,115.017,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1dN6LzonVuFgQ90x4Ttrse,64,Donde Estan Esos Amigos,2020-06-26T18:46:07Z,0,270480,0,Ya Me Canse,album,|El Chaval,3/9/2007,10,0,4,0.121,0.752,0.73,2.01E-06,0.219,-6.309,0.0517,0.805,127.06,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1sjP5ywDibuwKax81gHCTG,65,No Renunciaré a Ti,2020-06-26T18:46:07Z,0,245337,0,No Renunciaré a Ti,single,|Sencillamente Joe,2/14/2015,4,0,4,0.189,0.742,0.845,0,0.148,-6.119,0.156,0.301,130.069,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3P3KYALsULoYB2D8qIuu2A,66,Pincesa Mia,2020-06-26T18:46:07Z,44,220705,79,Pincesa Mia - Single,single,|Jalil Lopez,2/9/2012,0,0,4,0.226,0.919,0.579,0.000288,0.0776,-7.338,0.059,0.941,130.205,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,0OgX5NA7KFx8FCr5W0HYl9,67,Medicina De Amor,2020-06-26T18:46:07Z,57,360720,79,Medicina De Amor,album,|Raulin Rodriguez,10/25/2005,9,0,4,0.214,0.678,0.837,0,0.127,-4.679,0.0395,0.826,139.846,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6HI59DNB97wXvOyP3kWdyE,68,Aun Me Perteneces,2020-06-26T18:46:07Z,41,220395,65,Tiempo,album,|24 Horas,8/5/2016,1,1,4,0.242,0.838,0.75,0,0.27,-3.09,0.0341,0.887,128.052,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1WbXIpiGBJkCiv3hn40iPB,69,Sobredosis (feat. Ozuna),2020-06-26T18:46:07Z,72,198332,79,Golden,album,|Romeo Santos|Ozuna,7/21/2017,9,0,4,0.447,0.727,0.362,0.00186,0.303,-13.524,0.0496,0.929,76.528,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6IfMD01z39P15HKezjdaMP,70,Bachata En Fukuoka,2020-06-26T18:46:07Z,63,191106,77,Asondeguerra,album,|Juan Luis Guerra 4.40,1/1/2010,0,1,4,0.153,0.745,0.701,0,0.169,-5.468,0.0303,0.952,124.994,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,44ayrb3kbN6jwX9WWdoTcV,71,Perdidos,2020-06-26T18:46:07Z,44,267600,79,Hasta El Fin,album,|Monchy & Alexandra,2006,3,0,4,0.673,0.854,0.701,0.000955,0.107,-4.839,0.0349,0.941,129.984,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4GTLLV21oCJsNHccZxtba8,72,Ya No Aguanto Mas,2020-06-26T18:46:07Z,40,186724,79,Ya No Aguanto Mas,single,|Manny Rod|Gio Voz a Voz,7/25/2019,11,1,4,0.424,0.737,0.591,0,0.306,-7.87,0.0593,0.78,130.051,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,27KTEGitwhf0cXdRMMTAsW,73,Lo Que Te Queda,2020-06-26T18:46:07Z,40,221934,0,Lo Que Te Queda,single,|Ralphy Dreamz|Sandronyc,7/4/2019,11,1,4,0.676,0.762,0.687,0,0.332,-5.722,0.058,0.909,129.995,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,56T6l9DC7rNu50XsTOzbqx,74,Aire,2020-06-26T18:46:07Z,48,217181,79,Aire,single,|Dani J|Xriz,6/28/2019,9,0,4,0.0604,0.876,0.714,0,0.149,-4.641,0.042,0.72,128.042,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7pneWPHwlN67qfpOKZq3zI,75,Cancion Del Bachatero,2020-06-26T18:46:07Z,43,146575,79,Cancion Del Bachatero,single,|Bachata Heightz,6/30/2019,8,0,4,0.235,0.682,0.751,0,0.11,-5.812,0.0675,0.708,129.937,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,64zjvItFmkY8Q96tcmGQ6n,76,Tu Eres Ajena,2020-06-26T18:46:07Z,61,239666,79,Amor En Silencio,album,|Frank Reyes,2006,11,0,4,0.127,0.823,0.465,0.0017,0.124,-11.504,0.0432,0.674,131.993,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3zLZzw2t5mbsLaNQURufkB,77,Quiereme,2020-06-26T18:46:07Z,58,240732,79,Johnny Sky,album,|Johnny Sky,6/9/2015,11,0,4,0.205,0.838,0.641,0,0.123,-4.301,0.032,0.915,127.989,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,301E9bwin8Gh2PCp0doIDz,78,Me Quedo,2020-06-26T18:46:07Z,63,235533,79,Utopia,album,|Romeo Santos|Zacarias Ferreira,4/5/2019,6,0,4,0.407,0.762,0.831,0,0.171,-4.042,0.0299,0.961,135.019,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,4GqF1OeM18jaUiCs56JR5s,79,Nereyda,2020-06-26T18:46:07Z,53,295760,79,Regresa Amor,album,|Raulin Rodriguez,12/1/1993,6,0,4,0.732,0.739,0.473,9.71E-05,0.0363,-7.873,0.0512,0.964,148.28,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,30N3gwqiuFlHa7FBCiK1Nl,80,"Shorty, Shorty",2020-06-26T18:46:07Z,51,174573,31,Haciendo Historia,album,|Xtreme,1/1/2006,1,0,4,0.155,0.907,0.647,0.000291,0.305,-5.884,0.0382,0.871,135.06,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7M5dX7rTCh1R7cM3dr6Hlm,81,Secreto,2020-06-26T18:46:07Z,1,197000,0,Secreto,single,|Judy Santos,5/26/2017,4,0,4,0.348,0.788,0.707,3.83E-06,0.121,-5.277,0.0324,0.548,124.02,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1YejXA9Zl0iAMM19IbVPpw,82,Culpables,2020-06-26T18:46:07Z,33,252215,79,Culpables,single,|Liza + Willie,1/28/2015,1,0,4,0.648,0.798,0.604,8.95E-05,0.355,-6.802,0.0351,0.916,129.915,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,64WDNSCm5ZljHQikDj8tnC,83,Contando Minutos,2020-06-26T18:46:07Z,43,232038,79,Contando Minutos,single,|Daniel Santacruz|Dani J,7/7/2017,2,0,4,0.153,0.914,0.574,0,0.174,-6.332,0.0443,0.84,109.951,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,51sf8K5TcoLvuMF24c84Lv,84,El Cuchillo,2020-06-26T18:46:07Z,48,221760,79,A World Tour,album,|Optimo,7/21/2008,8,0,4,0.537,0.733,0.729,2.05E-06,0.349,-7.03,0.0349,0.772,131.864,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1iKMpywaaihrz8gqaRqzp1,85,Just As I Am (feat. Prince Royce & Chris Brown),2020-06-26T18:46:07Z,46,224413,79,Just As I Am (feat. Prince Royce & Chris Brown),single,|Spiff TV|Prince Royce|Chris Brown,2/21/2017,4,1,4,0.43,0.79,0.525,8.76E-05,0.113,-10.495,0.0353,0.873,139.979,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,21QUWDsl60evKyvbG52NFH,86,Bandida,2020-06-26T18:46:07Z,33,186749,79,Matices,single,|Paula Arenas,5/26/2017,9,0,4,0.493,0.731,0.858,0.000707,0.0749,-5.691,0.0341,0.634,133.009,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6hwmqR7uQhytLnJzt1RVPF,87,Años Luz,2020-06-26T18:46:07Z,60,220320,79,Utopia,album,|Romeo Santos|Monchy & Alexandra,4/5/2019,11,1,4,0.706,0.768,0.708,1.23E-06,0.214,-6.146,0.0371,0.962,139.955,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,10eKbJjkaBhN5qRFBR8PVD,88,El Pobre (Remix) [feat. Luis Vargas],2020-06-26T18:46:07Z,43,236483,79,El Pobre (Remix) [feat. Luis Vargas],single,|Chiko Swagg|Luis Vargas,8/5/2016,4,0,4,0.217,0.743,0.598,0,0.346,-5.871,0.0386,0.714,127.98,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1O2fScskNkmR91eEXvrcrv,89,"Vagabundo, Borracho y Loco",2020-06-26T18:46:07Z,51,269490,79,Lo Mejor De Lo Mejor,album,|Kiko Rodriguez,2/23/2010,7,0,4,0.206,0.814,0.68,0,0.101,-6.928,0.043,0.963,126.976,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6OXuPBJvkktBQ5I0B3wLgR,90,La Pared,2020-06-26T18:46:07Z,50,284706,79,Tonto Corazón,album,|Joe Veras,2006,4,0,4,0.229,0.766,0.731,0,0.185,-5.125,0.0347,0.863,134.991,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6R1NcehFrZc1HxL2ZKh19L,91,Perdón,2020-06-26T18:46:07Z,32,195214,79,Perdón,single,|Liza + Willie,6/9/2017,6,1,4,0.455,0.602,0.391,0,0.108,-7.487,0.0303,0.372,73.34,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6Ng9Utc9N8OUP7qEJjOaCO,92,Se Busca un Corazon,2020-06-26T18:46:07Z,54,201480,79,Bachata Stereo,album,|Daniel Santacruz,2011,9,1,4,0.237,0.606,0.853,0,0.251,-2.975,0.0545,0.822,178.043,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6cyzaOgT4FOQ5V6Tdl9hYx,93,Si Tu Me Dices Ven (HD Digital Remastered),2020-06-26T18:46:07Z,50,170000,79,El Triste,album,|Zacarias Ferreira,2004,6,0,4,0.238,0.716,0.624,0,0.128,-5.398,0.0739,0.783,90.983,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1AoqSmaDwrMPCp3uizOagF,94,La Primera Vez,2020-06-26T18:46:07Z,40,243018,79,La Primera Vez,single,|Esme,5/19/2017,9,1,4,0.817,0.565,0.39,0,0.126,-4.959,0.0556,0.708,163.781,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7tIP48qrQo23B3cJcC8m2s,95,Yo Queria,2020-06-26T18:46:07Z,38,251872,79,Yo Queria,single,|Domenic Marte,7/19/2017,7,1,4,0.0806,0.725,0.753,0,0.192,-1.994,0.118,0.374,183.995,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,6u2qRsPJ7FWtXFKrhWO0Lh,96,No Hay Colores,2020-06-26T18:46:07Z,34,222400,79,Bachata Nation,album,|Toby Love|Judy Santos,6/24/2016,2,1,4,0.046,0.771,0.859,7.46E-06,0.0929,-4.415,0.0623,0.737,98.036,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,3LzbiGLO3JujWGXp2xbtKX,97,Raro Seria,2020-06-26T18:46:07Z,40,205875,79,La Eterna Maleta,album,|Voz A Voz,3/17/2017,0,1,4,0.673,0.422,0.499,0,0.0994,-5.535,0.0659,0.39,93.037,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,1LVgUFUPg5M8uz6RGCovfp,98,Solo Quise Quererte,2020-06-26T18:46:07Z,45,217222,79,Episodes,single,|Kewin Cosmos,3/10/2017,0,1,4,0.371,0.703,0.73,0,0.143,-6.634,0.247,0.76,93.94,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,7xgPPwsortYeZMv1KjMOaU,99,24 Horas,2020-06-26T18:46:07Z,45,230266,48,Los Inolvidables,album,|24 Horas,1/1/2010,8,1,4,0.27,0.549,0.64,0,0.0998,-7.531,0.0337,0.571,162.002,7/1/2020
37i9dQZF1DX7MTlMMRl0MD,Latin,21YZUplOcqDLakayubxjBU,100,La Que Soñe,2020-06-26T18:46:07Z,35,203075,79,La Que Soñe,single,|Chiko Swagg,6/30/2017,9,1,4,0.368,0.429,0.516,0,0.115,-6.58,0.0395,0.241,79.861,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,7zh0PdIYt6HxXoPvfb30MU,1,Recuerdo,2020-06-02T02:12:13Z,68,232331,79,PAUSA,single,|Ricky Martin|Carla Morrison,5/28/2020,0,1,4,0.858,0.632,0.475,0,0.122,-5.013,0.0416,0.452,147.736,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,0jT8Nl0shPS8115is0wD2Q,2,Favorito,2020-06-02T02:12:13Z,81,209765,79,Por Primera Vez,album,|Camilo,4/17/2020,6,0,5,0.282,0.414,0.667,6.42E-06,0.103,-5.144,0.282,0.332,142.626,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,7BEPdOI0neT6p7PnLViqmH,3,Bajo La Mesa,2020-06-02T02:12:13Z,79,157080,79,Bajo La Mesa,single,|Morat|Sebastian Yatra,5/22/2020,9,1,4,0.118,0.78,0.627,0,0.254,-6.493,0.0593,0.569,99.974,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,3eJMSq78dDaFb7VvhNFnq6,4,ADMV,2020-06-02T02:12:13Z,81,193699,79,ADMV,single,|Maluma,4/23/2020,0,1,4,0.411,0.876,0.568,0.00274,0.187,-5.755,0.0533,0.593,98.027,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,4s0BDnatQJ5uL4BcrOfMG6,5,Una y Mil Veces,2020-06-02T02:12:13Z,68,182608,79,Una y Mil Veces,single,|MYA|Mau y Ricky,5/15/2020,8,0,4,0.00473,0.578,0.634,0,0.132,-5.979,0.333,0.216,183.89,7/1/2020
37i9dQZF1DWSpF87bP6JSF,Latin,2aRPi13QwG0KQILuQwAim9,6,El Broche Dorado,2020-06-02T02:12:13Z,55,226927,79,Cupido y Compañía,single,|Bacilos,5/1/2020,1,1,4,0.397,0.765,0.783,0.00818,0.13,-4.939,0.0984,0.726,100.046,7/1/2020
